corpus_id,source_group,model_name,runner_status,tool_ok,resolution,active_cells,oracle_diagnostic_certified,oracle_diagnostic_coverage,bound_violations,outside_cell_vertices,median_normal_angle_error_degrees,p95_normal_angle_error_degrees,median_root_position_error_cell_units,p95_root_position_error_cell_units,median_bound_cell_units,p95_bound_cell_units,median_measured_displacement_cell_units,p95_measured_displacement_cell_units,baseline_vertices,baseline_triangles,baseline_boundary_edges,baseline_nonmanifold_edges,baseline_mean_surface_error_cell_units,baseline_max_surface_error_cell_units,fallback_mean_surface_error_cell_units,fallback_max_surface_error_cell_units,pipeline_elapsed_seconds,input_path
F033,Fusion360Gallery,130757_b2c47f8d_9,completed,True,24,1499,283,0.1887925283522348,0,342,8.590716861760857,67.91491985775525,0.00010514178884695114,0.27727574240693503,29.63621067003257,160.6672198058079,0.21833727188143257,1.0206871576753687,1499,3032,0,34,0.0863168425169162,1.0203073340727171,0.270885689152442,0.8077282614698387,0.22985483299999032,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/130757_b2c47f8d_9.stp
F034,Fusion360Gallery,35145_a3d7363c_11,no_zero_crossing_at_resolution,False,24,,,,,,,,,,,,,,,,,,,,,,0.10100708299978578,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/35145_a3d7363c_11.stp
F035,Fusion360Gallery,22711_33843a5d_15,completed,True,24,576,16,0.027777777777777776,0,84,4.948408895344614,43.92212844677111,0.004953175826582236,0.08611893381097051,7.095755417727636,95.41558749985253,0.10931630032684886,0.5313495802428845,576,1148,0,0,0.05035330299213988,0.21863578287140104,0.231862743414,0.5997501929316944,0.09249808400090842,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/22711_33843a5d_15.stp
F036,Fusion360Gallery,100112_bc0a563a_4,completed,True,24,1541,843,0.5470473718364698,0,127,0.0010976796618789877,27.702636701468382,9.885336289272572e-06,0.005218976393042236,0.010287932861886747,48.71576589668801,0.00013728830561094207,0.3522525811302885,1541,3080,0,1,0.021143961332622807,0.12153391615317419,0.1761558176149096,0.8275748253550785,0.08567500000026484,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/100112_bc0a563a_4.stp
F037,Fusion360Gallery,31018_a01ba8e5_6,completed,True,24,52,8,0.15384615384615385,0,11,84.45225656914582,85.84167255263056,3.614351475778187e-15,1.9229473026205373e-14,139.66702435624074,236.15944409838164,0.47448812274165486,0.6880374913245132,52,92,0,0,0.20417850077050587,1.1025201735616097,0.4138890229827473,0.4999999999999998,0.07943599999998696,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/31018_a01ba8e5_6.stp
F038,Fusion360Gallery,70313_c860c42b_0,completed,True,24,2189,635,0.2900867976244861,0,146,1.582547588461487,34.056943961677476,9.829587240135495e-05,0.06793062094477698,3.938001363144222,56.501787534306665,0.03272269986144461,0.38776872897679315,2189,4408,0,17,0.027960914247713554,0.17932480701501827,0.24453039893069572,0.7621444584747807,0.13572970899986103,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/70313_c860c42b_0.stp
F039,Fusion360Gallery,48227_390437ae_1,completed,True,24,48,0,0,0,20,16.517202922172974,20.351142093308894,1.3326390094208858e-15,1.3326390094208858e-15,19.758120426536035,34.0633673348577,0.19133054426877147,0.2491458041563681,48,72,0,0,0.14896840074753936,0.44733300088883343,0.33269486519277197,0.6697195694412759,0.14851041700057976,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/48227_390437ae_1.stp
F040,Fusion360Gallery,148051_c59af578_9,completed,True,24,64,0,0,0,25,41.273312268056465,76.53672358888669,2.710968215929816e-16,1.60227771937431e-14,90.97697809479189,181.9363941757458,0.5160416952428433,0.8328497604854226,64,104,0,2,0.2089902647350465,0.6490543814099102,0.4248031724001222,0.8224714261366111,0.12470387499888602,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/148051_c59af578_9.stp
F041,Fusion360Gallery,48183_91e0b011_9,completed,True,24,1014,555,0.5473372781065089,0,119,0.002114529412965558,28.110351966324266,2.168774572743853e-15,0.07566465238370063,0.01593549838587749,62.48339716101503,0.0001895939002623553,0.4097058854899644,1014,2032,0,6,0.03213984534206197,0.38988476911382275,0.14138027428399902,0.6865740317088875,0.10337925000021642,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/48183_91e0b011_9.stp
F042,Fusion360Gallery,44417_dfea0c21_2,completed,True,24,102,0,0,0,35,35.50608270363166,64.15437879765133,1.1066646083414889e-15,0.22213840431704737,60.351326731309186,199.4574286696988,0.4442756288696261,1.4324979232539532,102,192,0,0,0.34723018646017517,1.666460303736448,0.36870943243654664,0.6635091970005392,0.08116983399850142,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/44417_dfea0c21_2.stp
F043,Fusion360Gallery,24890_5f8a67df_7,completed,True,24,1332,12,0.009009009009009009,0,430,11.862721772345223,47.86104932675888,0.00248036630342797,0.3031751887454741,35.59797354389296,112.91377379225015,0.292983260899103,1.3537103244359898,1332,2816,0,100,0.09029991357808875,0.43822865071979655,0.31903881971779247,0.7803314029327966,0.13568616600059613,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24890_5f8a67df_7.stp
F044,Fusion360Gallery,39101_23fec10f_19,completed,True,24,888,79,0.08896396396396396,0,143,5.053850275254874,38.72228621732379,0.00017189902203033252,0.06094658189888873,19.309371029758694,66.73302188719059,0.17206972095357298,0.4298876278013535,888,1788,0,6,0.04290943358137225,0.26731999367686377,0.2905514421406692,0.8209882171059252,0.095690125001056,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/39101_23fec10f_19.stp
F045,Fusion360Gallery,37016_455093c1_0,completed,True,24,1545,570,0.36893203883495146,0,147,1.3408660607927478,15.803433162121785,2.873502394566721e-07,0.018746325906170182,4.349302547952209,27.950355246815786,0.030077682166414717,0.24073655853907988,1545,3108,0,11,0.02498359461080714,0.137142177283427,0.23667432571746816,0.8335216869477294,0.12881895799910126,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/37016_455093c1_0.stp
F046,Fusion360Gallery,65842_de75838b_3,completed,True,24,754,672,0.8912466843501327,0,35,0,11.634084527095519,1.926036969219908e-15,4.265337574760008e-15,8.27294551161651e-14,15.517143351433464,1.3322676295516179e-16,0.13799745756407403,754,1388,0,26,0.018502181507384002,0.13207392941971752,0.05944022593964718,0.49999999999999994,0.07681249999950523,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/65842_de75838b_3.stp
F047,Fusion360Gallery,33499_48ac4df4_1,completed,True,24,308,0,0,0,132,22.55534575241688,55.520131660293536,0.04361004359851456,0.27982674268627755,61.9942913917887,140.43332885131676,0.48624047796421244,1.4480296488330682,308,616,0,24,0.18040192016348175,0.7448655543476496,0.3145449750455473,0.822824197751039,0.09008687499954249,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/33499_48ac4df4_1.stp
F048,Fusion360Gallery,43681_027a109d_4,completed,True,24,1967,1,0.0005083884087442806,0,675,14.726258404257273,45.42538138348985,0.007004949848528831,0.24901143246964588,46.91531521522915,132.7764823962119,0.33102884461980686,1.107640158596852,1967,4928,0,533,0.1266358690137375,0.5115350506068504,0.32916753550686473,0.8619575669670103,0.15432837499974994,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/43681_027a109d_4.stp
F049,Fusion360Gallery,51595_41f3d1a3_10,completed,True,24,84,0,0,0,23,1.952478205781932,10.388824168210968,0.01945909252340981,0.05349360456139613,4.473732684918366,14.941891557492388,0.07523838240963268,0.2614411197930747,84,164,0,0,0.29141660831432,0.49143991247874763,0.14565368659487118,0.25485472765119505,0.07953416600139462,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51595_41f3d1a3_10.stp
F050,Fusion360Gallery,128052_1650519e_1,completed,True,24,646,4,0.006191950464396285,0,151,10.254223344833246,61.952166446972065,0.014257269865486814,0.10208956415126343,30.201112390411343,122.11299979839458,0.23616986798450307,1.0077095951164259,646,1288,0,0,0.07572631950211907,0.3294235151489885,0.34397537337081924,0.8258635650382661,0.20379741700162413,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/128052_1650519e_1.stp
F051,Fusion360Gallery,35145_a3d7363c_7,completed,True,24,64,12,0.1875,0,25,24.141288686544595,36.42826750121399,6.975843872547291e-16,1.1387919460011898e-13,35.59466517411727,72.79179291137741,0.2952584201002366,0.4310727644141109,64,112,0,1,0.04763913790958754,0.21452824263588524,0.3173753750234262,0.5000000000000001,0.08087499999965075,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/35145_a3d7363c_7.stp
F052,Fusion360Gallery,109232_04340d62_2,completed,True,24,36,2,0.05555555555555555,0,12,9.812064766660749,50.937198819885545,1.3322676295501878e-16,5.655472164389629e-15,40.29844959670588,115.41221428646767,0.19822892337008974,0.6169803860331547,36,60,0,0,0.07626651359746668,0.3036034919087925,0.317201620342514,0.5728284044158766,0.1270003749996249,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/109232_04340d62_2.stp
F053,Fusion360Gallery,53474_f29e4438_14,completed,True,24,342,70,0.2046783625730994,0,109,4.765954719141885,39.29609363609743,9.80780646698975e-14,1.1298154536855282e-13,9.496380307276665,73.83141924396027,0.07974198869445258,0.4335178143711054,342,596,0,4,0.05878080413913286,0.6024127226864616,0.2955812600275456,0.7276441653042424,0.14479558300081408,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/53474_f29e4438_14.stp
F054,Fusion360Gallery,49317_ba20e582_0,no_zero_crossing_at_resolution,False,24,,,,,,,,,,,,,,,,,,,,,,0.12101220799922885,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/49317_ba20e582_0.stp
F055,Fusion360Gallery,109637_8b7fe169_2,completed,True,24,1770,0,0,0,167,4.1834693174765505,12.633357976526609,0.0032730096912804603,0.05295000115433786,7.2919656592317725,26.58941542642271,0.08541333190402918,0.22760890404550888,1770,3540,0,0,0.03058856136988366,0.30376423537743236,0.31457249286762456,0.6793745181358942,0.11326083399944764,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/109637_8b7fe169_2.stp
F056,Fusion360Gallery,45285_dc1f2b6f_3,completed,True,24,668,18,0.02694610778443114,0,42,4.610158785277323,30.704623892400964,0.0021770624316852184,0.03155670144922526,5.923504506974002,95.13834833827654,0.05393789687869164,0.49296182040387515,668,1332,0,0,0.028677415183347987,0.14430523417587507,0.2828527084764021,0.7315926196732051,0.08558645800076192,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/45285_dc1f2b6f_3.stp
F057,Fusion360Gallery,98989_ce1a2dab_0,completed,True,24,8,0,0,0,3,13.22994655968662,13.22994655968662,1.8376119591501613e-15,1.8376119591501613e-15,17.151458817306526,20.521853496603992,0.1354075409514371,0.18845012849396403,8,12,0,0,0.08973150002853393,0.13606891199061805,0.3560534298689239,0.5631578947368502,0.14059145800092665,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/98989_ce1a2dab_0.stp
F058,Fusion360Gallery,72090_a3e21840_4,completed,True,24,2488,120,0.04823151125401929,0,229,6.995984887941264,39.34790135790657,0.0007980933025174646,0.1539516416706772,20.69783393630302,89.57025861176277,0.20094185979655274,0.5927482643308873,2488,5040,0,30,0.047946441412593355,0.5092337249300688,0.27814934751665155,0.7663632183015708,0.1369164579991775,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/72090_a3e21840_4.stp
F059,Fusion360Gallery,41321_43c99300_6,completed,True,24,3866,331,0.08561821003621314,0,200,2.0397030762469512,19.238915541610424,0.00010448043972140904,0.022305862661225872,3.1973912984122133,30.364699079554278,0.029430116619661505,0.27182062399810664,3866,7732,0,0,0.018960592756972337,0.15069954412563333,0.2931072613930549,0.6641418087360803,0.11431754099976388,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/41321_43c99300_6.stp
F060,Fusion360Gallery,40997_e3c88650_8,completed,True,24,1082,464,0.4288354898336414,0,138,0.009893160859090094,33.66036597818678,4.564005499543367e-06,0.1311987169001927,5.39010259803722,70.58900977446523,0.08880132763512502,0.42398210968865285,1082,2172,0,2,0.052314183209561146,0.7281413809766175,0.1687079772295464,0.7023748227241083,0.10720983400096884,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/40997_e3c88650_8.stp
F061,Fusion360Gallery,31642_61133335_4,completed,True,24,2929,997,0.3403892113349266,0,206,0.30776803002372044,18.778952492391834,1.4902609391718931e-05,0.010976301560900214,1.7135789807813386,30.334731697472066,0.01033088108954567,0.2665225966171878,2929,5912,0,29,0.01672965355883222,0.13438622448079504,0.22085407885560354,0.6455640440668645,0.09273912499884318,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/31642_61133335_4.stp
F062,Fusion360Gallery,23267_8ecbbb9e_35,completed,True,24,442,202,0.45701357466063347,0,104,3.678139402931485e-05,40.91438439055067,3.736915707336572e-14,0.07142855546304074,3.9895437853951443,94.30826917058164,0.01778613217888854,0.8041704966915451,442,880,0,0,0.11496813786172458,0.7300316653250011,0.25512153564802553,0.6585389001968652,0.07935583300059079,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23267_8ecbbb9e_35.stp
F063,Fusion360Gallery,45178_c1a5b721_0,completed,True,24,48,4,0.08333333333333333,0,10,8.839638735670198,50.74951013542951,5.329070518200751e-16,0.07936995152658385,9.76526240810082,64.60367394348725,0.12342438652019563,0.49524367511327316,48,72,0,0,0.04247999840637205,0.13252520031159146,0.3254257221325341,0.4999999999999998,1.46790641699954,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/45178_c1a5b721_0.stp
F064,Fusion360Gallery,56248_b358425c_4,completed,True,24,138,40,0.2898550724637681,0,53,22.223764546821435,57.57190824061562,7.450581884782541e-09,7.45166368609773e-09,88.53616247405995,168.9205491805795,0.5179156527513769,0.7992887006808346,138,264,0,2,0.1296784099986504,0.5692006719983151,0.31374278115315907,0.7681146954528076,0.08185958399917581,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/56248_b358425c_4.stp
F065,Fusion360Gallery,44354_07805a0e_0,completed,True,24,1000,338,0.338,0,114,1.1086900170696694,38.22579429423906,4.636964305532276e-06,0.06821809768731296,8.974530313565573,68.02015382629348,0.09280047046690086,0.42089455739130716,1000,2000,0,2,0.02951575808543029,0.2613827378803279,0.2351748913916834,0.8372431134189402,0.09287066700017022,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/44354_07805a0e_0.stp
F066,Fusion360Gallery,27866_ece3076e_102,completed,True,24,792,752,0.9494949494949495,0,8,0,0,1.067893742893049e-15,3.843424708294571e-15,7.607493837266074e-14,0.14721265572164643,6.661338188961103e-17,0.0005819800022149757,792,1596,0,9,0.013260582878690745,0.1137121072171469,0.027379484183299923,0.4999999999999999,0.08246458399844414,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/27866_ece3076e_102.stp
F067,Fusion360Gallery,75982_f8018303_13,completed,True,24,1923,1508,0.7841913676547062,0,106,0,16.0736775780096,2.383232787117382e-15,2.859826845948987e-05,1.2736929211457327e-13,35.00062608678605,2.0650148266614865e-15,0.27180966214481,1923,3868,0,13,0.018988492764143352,0.1797433427885103,0.06539672889127793,0.509901951359272,0.08129470800122363,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/75982_f8018303_13.stp
F068,Fusion360Gallery,30910_38ea5a06_21,completed,True,24,402,2,0.004975124378109453,0,56,1.8837373316937658,6.304432059164915,0.004860360754722049,0.01954069639596729,4.086854302537159,23.206216842672244,0.06736647380419886,0.13720449745747262,402,800,0,0,0.04007824524638647,0.08233959399598378,0.2918083322862983,0.5789812055633099,0.07705287499993574,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/30910_38ea5a06_21.stp
F069,Fusion360Gallery,136652_a09ad805_10,completed,True,24,396,12,0.030303030303030304,0,75,8.793749829817116,34.745777246306666,4.983008405092125e-07,0.0939256762321601,20.11365395408403,58.20832764798169,0.1468489967142004,0.43046792610607215,396,792,0,2,0.042260709939865505,0.24142456636673293,0.3562752917730589,0.7628391451971338,0.09293287500076985,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/136652_a09ad805_10.stp
F070,Fusion360Gallery,41472_f9d73638_12,completed,True,24,1674,689,0.4115890083632019,0,124,0.07499330772117554,23.604378905503445,9.104282847030993e-06,0.02600007362800354,2.3098418175743713,45.20954133246295,0.019105726270339456,0.3471530696361504,1674,3380,0,18,0.025151467297730008,0.15852724331043647,0.19296011574245986,0.6664701626574118,0.09925149999980931,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/41472_f9d73638_12.stp
F071,Fusion360Gallery,134850_0ceb2f11_45,completed,True,24,417,4,0.009592326139088728,0,46,8.129856376787988,25.10335053022065,1.3271196870523472e-06,0.09829771707379964,18.595851782017064,37.763576388954256,0.11563179187400874,0.41091787285218295,417,832,0,1,0.05005275007449289,0.1150197956959032,0.3346924443616896,0.625961198647142,0.07658900000024005,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/134850_0ceb2f11_45.stp
F072,Fusion360Gallery,45468_eaf0dc99_3,completed,True,24,1716,258,0.15034965034965034,0,233,2.3298152428211623,14.111007320573632,0.00020906529949462033,0.020394451596580956,4.13668656655762,30.836744162687083,0.04748894696471112,0.20389319067152056,1716,3432,0,2,0.026571956316551397,0.18344966033844815,0.2994482962786352,0.8591404901821731,0.11959000000024389,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/45468_eaf0dc99_3.stp
F073,Fusion360Gallery,68956_753650aa_4,completed,True,24,462,20,0.04329004329004329,0,132,26.893229634192245,51.2676172457508,5.755411579400386e-14,0.18132397448392312,47.54972485389048,109.76729093750156,0.31517121305152385,0.6298857412787744,462,920,0,0,0.14935470232980053,0.6505930624690206,0.3386130411882866,0.6091830595149537,0.07984816700081865,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/68956_753650aa_4.stp
F074,Fusion360Gallery,66323_15018ef7_1,completed,True,24,1182,289,0.24450084602368866,0,105,0.5874874936399288,23.893033572955016,0.013186300632438986,0.19937117003960908,7.948319408466073,42.22870790113316,0.1366231064855624,0.3732531079008997,1182,2360,0,0,0.07998864851552487,0.3989616078719325,0.26280494443888336,0.7580113564346657,0.13065145899963682,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/66323_15018ef7_1.stp
F075,Fusion360Gallery,119553_457234b4_11,completed,True,24,908,526,0.579295154185022,0,66,0.0026646989470539414,25.459953211130138,1.1555907224652386e-06,0.03551625056328485,0.00812061103596222,40.512582792398916,6.544241627673415e-05,0.35342188158111565,908,1816,0,0,0.022509217639082906,0.23547027088648353,0.14906829465789345,0.6343319684158271,0.1285773750005319,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/119553_457234b4_11.stp
F076,Fusion360Gallery,145132_7aea3b66_29,completed,True,24,716,109,0.15223463687150837,0,143,7.366904485861479,35.220000502254315,0.0001463721349810843,0.17227128779969625,18.32781439904082,65.6449821289455,0.18526320401722768,0.5481182589260993,716,1476,0,24,0.061193864736384655,0.6597628327115854,0.2739000402221814,0.8348700865780531,0.11545720799949777,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/145132_7aea3b66_29.stp
F077,Fusion360Gallery,24039_448afafa_5,completed,True,24,1398,668,0.47782546494992845,0,150,0.009308438928675573,25.9713665274694,3.014577520672848e-15,0.03547546308630114,1.3083584199923988,48.29867114363249,0.017020568423578263,0.34652394614120147,1398,2800,0,4,0.03491091806105941,0.2521405617828491,0.15238968722012539,0.7973454801398208,0.09885095800018462,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24039_448afafa_5.stp
F078,Fusion360Gallery,130996_b842b511_24,completed,True,24,648,360,0.5555555555555556,0,86,4.435576985136622e-06,9.377078518936424,1.0290902489334075e-13,1.0375283646464338e-05,6.619223445108969e-05,13.965942259471426,4.41727002576585e-07,0.1665796206118988,648,1292,0,0,0.027511392367143478,0.13030630712160302,0.1687053733255368,0.5000000000000205,0.07533608300036576,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/130996_b842b511_24.stp
F079,Fusion360Gallery,34443_27f9adde_5,completed,True,24,455,199,0.43736263736263736,0,59,0.004642368061334463,41.770274812186045,1.014274867330706e-14,0.12257525675525742,4.111715125319869,75.44895425618715,0.026922345731317868,0.42661371757591726,455,912,0,3,0.024777499672604134,0.11497926995703338,0.23205387440824415,0.7147474407439102,0.09196904200143763,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/34443_27f9adde_5.stp
F080,Fusion360Gallery,83110_487f8396_3,completed,True,24,1245,178,0.1429718875502008,0,133,1.2584017253682953,18.60401598508771,0.00017770353942038122,0.019683351574089063,2.826944271508511,41.072441888594504,0.024467395122602247,0.24237619987863024,1245,2488,0,1,0.02270533392961352,0.3143704805132213,0.3059818920340849,0.7650142208147989,0.09970745799910219,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/83110_487f8396_3.stp
F081,Fusion360Gallery,70834_d131d9c8_0,completed,True,24,2493,477,0.19133574007220217,0,311,2.0787414361791816,16.972117944604058,7.775924568183097e-05,0.024388838922916427,3.379736066812139,30.50894780783737,0.030069795570659603,0.2432764371757535,2493,5028,0,20,0.023300394507438874,0.7020498231626903,0.3040574928854176,0.8451294961866055,0.11431866699967941,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/70834_d131d9c8_0.stp
F082,Fusion360Gallery,41624_a15f83c1_7,completed,True,24,2256,773,0.3426418439716312,0,223,0.633979375746426,6.705848897404731,8.592868015318674e-15,0.011122279399997024,1.8490581998985833,18.401166722801378,0.014230405826143811,0.1339881096580368,2256,4528,0,10,0.018915121119277435,0.13850786480834357,0.25086672351024164,0.8103673024042504,0.11378495800090604,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/41624_a15f83c1_7.stp
F083,Fusion360Gallery,23267_8ecbbb9e_2,no_zero_crossing_at_resolution,False,24,,,,,,,,,,,,,,,,,,,,,,0.07218620799903874,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23267_8ecbbb9e_2.stp
F084,Fusion360Gallery,79791_00f639ca_9,completed,True,24,1350,610,0.45185185185185184,0,135,0.0032290194466251558,26.280846429612453,1.2063781638095152e-14,0.014620783495947708,1.3906662391952354,44.89743241496642,0.00988734729562744,0.31913146820023847,1350,2700,0,2,0.029852116153085903,0.256925443387492,0.1497978041306614,0.8059247455605314,0.10411654199924669,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/79791_00f639ca_9.stp
F085,Fusion360Gallery,50410_f8f03667_33,no_zero_crossing_at_resolution,False,24,,,,,,,,,,,,,,,,,,,,,,0.08617162500013364,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/50410_f8f03667_33.stp
F086,Fusion360Gallery,41650_9417da80_0,completed,True,24,1365,727,0.5326007326007326,0,71,0.004663539699766345,37.0589580685027,7.358221679667974e-06,0.11923129092540376,0.021813773147387486,66.37079525410647,0.0002887825462673754,0.30648391199025116,1365,2728,0,1,0.01933565946855634,0.10879225265504336,0.17938586244844484,0.6621539457804003,0.09715725000023667,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/41650_9417da80_0.stp
F087,Fusion360Gallery,119457_8ed60b2e_9,completed,True,24,1370,45,0.032846715328467155,0,143,2.39186378470918,28.22202566201118,0.0026617595680876746,0.020900968160408873,3.4378335238747053,58.11349960595656,0.03980094452421824,0.35996839744957704,1370,2736,0,0,0.035292566606214916,0.3464924648235341,0.2943714509267363,0.8200151063035084,0.12062441700072668,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/119457_8ed60b2e_9.stp
F088,Fusion360Gallery,21477_babb9c34_24,completed,True,24,583,25,0.04288164665523156,0,201,31.0245881283811,47.096704863593196,3.842847400787252e-15,0.1428571428571426,52.498365665799206,103.322395691921,0.3244090676894116,0.6696483605673459,583,1180,0,7,0.16515528603153248,0.6664506833262979,0.3944535210066914,0.718936631822859,0.10581062500023108,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21477_babb9c34_24.stp
F089,Fusion360Gallery,25354_ce952bc1_1,completed,True,24,1804,5,0.002771618625277162,0,218,2.838857679063233,14.547541051332443,0.00028643972581240506,0.017343273068230955,4.719982196477983,22.464751114276062,0.05277533728179937,0.19858703656364876,1804,3608,0,0,0.02326074201418668,0.16969983470536323,0.34199726429031935,0.7005422501024708,0.13335574999837263,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/25354_ce952bc1_1.stp
F090,Fusion360Gallery,133734_9fdc1293_3,completed,True,24,1290,397,0.3077519379844961,0,78,2.323090568881364,31.489594270722133,0.0003273616888459708,0.08941279476093118,8.175259972303117,49.013752918000336,0.10798796868277202,0.3552471066351799,1290,2580,0,2,0.029504085738907594,0.22466580272728115,0.17895924365948293,0.8329189255823687,0.17889862499941955,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/133734_9fdc1293_3.stp
F091,Fusion360Gallery,137098_0a45d1c8_26,completed,True,24,806,203,0.2518610421836228,0,182,2.1826870573557517,28.774080547694954,2.6975641251833767e-15,0.0421052631578962,4.181506450192991,52.31860871466382,0.03172036518211052,0.34701159289303735,806,1612,0,2,0.024158391753515387,0.11830314910853103,0.33911970630740046,0.6123657240310448,0.11640579100094328,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/137098_0a45d1c8_26.stp
